Stock_IdType,Stock_Id,PriceDate,PriceInstant,PriceCurrency,LastOrMidPrice,Open,High,Low,Close,Volume,AdjustedOpen,AdjustedHigh,AdjustedLow,AdjustedClose,AdjustedVolume,Dividend,SplitFactor,QuoteTimestamp,LastSaleTimestamp,AskSize,AskPrice,BidPrice,BidSize,LastPrice,LastSize,PrevClosePrice,MidPrice
Ticker,ABT,2020-02-13,,USD,88.68,88.5,89.04,87.7,88.68,4448837,88.5,89.04,87.7,88.68,4448837,0,,,,,,,,,,,
Ticker,TDOC,2020-02-13,,USD,112.02,109.62,113.08,108.94,112.02,1091228,109.62,113.08,108.94,112.02,1091228,0,,,,,,,,,,,
Ticker,VLO,2020-02-13,,USD,83.7,84.87,85.05,83.62,83.7,4507310,84.87,85.05,83.62,83.7,4507310,0,,,,,,,,,,,
Ticker,HEI,2020-02-13,,USD,128.23,127,128.4,126.75,128.23,289421,127,128.4,126.75,128.23,289421,0,,,,,,,,,,,
Ticker,LB,2020-02-13,,USD,24.28,24.4,24.62,23.84,24.28,6895745,24.4,24.62,23.84,24.28,6895745,0,,,,,,,,,,,
Ticker,PNR,2020-02-13,,USD,44.64,44.57,44.67,44.27,44.64,860188,44.57,44.67,44.27,44.64,860188,0,,,,,,,,,,,
Ticker,WHR,2020-02-13,,USD,152.03,151.44,152.69,150.36,152.03,498184,151.44,152.69,150.36,152.03,498184,0,,,,,,,,,,,
Ticker,FSI,2020-02-13,,USD,2.1,2.19,2.22,2.1,2.1,32589,2.19,2.22,2.1,2.1,32589,0,,,,,,,,,,,
Ticker,AE,2020-02-13,,USD,33.885,33.68,34.045,33.63,33.885,1266,33.68,34.045,33.63,33.885,1266,0,,,,,,,,,,,
Ticker,SKX,2020-02-13,,USD,38.76,39,39.2,38.48,38.76,2125898,39,39.2,38.48,38.76,2125898,0,,,,,,,,,,,
Ticker,AWI,2020-02-13,,USD,102.13,101.62,103.1,101.19,102.13,312964,101.62,103.1,101.19,102.13,312964,0,,,,,,,,,,,
Ticker,PBI,2020-02-13,,USD,3.94,3.99,4.045,3.81,3.94,3220446,3.99,4.045,3.81,3.94,3220446,0.05,,,,,,,,,,,
Ticker,PKE,2020-02-13,,USD,15.98,15.97,16.09,15.8459,15.98,38906,15.97,16.09,15.8459,15.98,38906,0,,,,,,,,,,,
Ticker,TPVG,2020-02-13,,USD,14.07,13.85,14.07,13.85,14.07,170081,13.85,14.07,13.85,14.07,170081,0,,,,,,,,,,,
Ticker,PAR,2020-02-13,,USD,31.45,31.38,31.6,31.14,31.45,69570,31.38,31.6,31.14,31.45,69570,0,,,,,,,,,,,
Ticker,NL,2020-02-13,,USD,3.51,3.54,3.54,3.48,3.51,3495,3.54,3.54,3.48,3.51,3495,0,,,,,,,,,,,
Ticker,BBT,2020-02-13,,USD,54.82,53.96,54.91,53.79,54.82,4162662,53.96,54.91,53.79,54.82,4162662,0.45,,,,,,,,,,,
Ticker,UFAB,2020-02-13,,USD,3.67,3.84,3.84,3.6,3.67,14597,3.84,3.84,3.6,3.67,14597,0,,,,,,,,,,,
Ticker,DLB,2020-02-13,,USD,72.03,70.55,72.29,70.51,72.03,364135,70.55,72.29,70.51,72.03,364135,0,,,,,,,,,,,
Ticker,AXTA,2020-02-13,,USD,29.75,29.43,29.95,29.36,29.75,3096636,29.43,29.95,29.36,29.75,3096636,0,,,,,,,,,,,
Ticker,ITUB,2020-02-13,,USD,7.89,7.92,7.96,7.825,7.89,18836447,7.92,7.96,7.825,7.89,18836447,0,,,,,,,,,,,
Ticker,XPL,2020-02-13,,USD,0.31,0.28,0.33,0.27,0.31,428100,0.28,0.33,0.27,0.31,428100,0,,,,,,,,,,,
Ticker,CPB,2020-02-13,,USD,48.36,48.1,48.37,47.82,48.36,1342741,48.1,48.37,47.82,48.36,1342741,0,,,,,,,,,,,
Ticker,WGO,2020-02-13,,USD,60.85,60.75,61.5,59.69,60.85,532791,60.75,61.5,59.69,60.85,532791,0,,,,,,,,,,,
Ticker,AFFT,2020-02-13,,USD,22.21,22.1,22.21,22,22.21,1419,22.1,22.21,22,22.21,1419,0,,,,,,,,,,,
Ticker,IX,2020-02-13,,USD,88.08,88.15,88.37,87.895,88.08,14713,88.15,88.37,87.895,88.08,14713,0,,,,,,,,,,,
Ticker,FMC,2020-02-13,,USD,105.43,105.77,106.09,104.01,105.43,813407,105.77,106.09,104.01,105.43,813407,0,,,,,,,,,,,
Ticker,UBP,2020-02-13,,USD,18.86,18.85,18.86,18.67,18.86,793,18.85,18.86,18.67,18.86,793,0,,,,,,,,,,,
Ticker,TAT,2020-02-13,,USD,0.3695,0.36,0.3715,0.36,0.3695,31585,0.36,0.3715,0.36,0.3695,31585,0,,,,,,,,,,,
Ticker,TSQ,2020-02-13,,USD,10.23,10.1,10.3,10.09,10.23,24490,10.1,10.3,10.09,10.23,24490,0,,,,,,,,,,,
Ticker,GHC,2020-02-13,,USD,546.33,545.54,554.75,545.54,546.33,26602,545.54,554.75,545.54,546.33,26602,0,,,,,,,,,,,
Ticker,PMT,2020-02-13,,USD,23.43,23.41,23.67,23.41,23.43,625775,23.41,23.67,23.41,23.43,625775,0,,,,,,,,,,,
Ticker,TMP,2020-02-13,,USD,88.37,88.01,88.95,87.62,88.37,25551,88.01,88.95,87.62,88.37,25551,0,,,,,,,,,,,
Ticker,TMST,2020-02-13,,USD,5.78,5.87,5.91,5.67,5.78,158843,5.87,5.91,5.67,5.78,158843,0,,,,,,,,,,,
Ticker,ALLE,2020-02-13,,USD,136.83,136.52,137.64,136.22,136.83,808790,136.52,137.64,136.22,136.83,808790,0,,,,,,,,,,,
Ticker,DS-P-D,2020-02-13,,USD,23.835,23.59,24.07,23.5046,23.835,5900,23.59,24.07,23.5046,23.835,5900,0,,,,,,,,,,,
Ticker,CNA,2020-02-13,,USD,50.2,49.84,50.3532,49.72,50.2,200615,49.84,50.3532,49.72,50.2,200615,0,,,,,,,,,,,
Ticker,PHX,2020-02-13,,USD,6.82,6.92,6.92,6.75,6.82,289232,6.92,6.92,6.75,6.82,289232,0,,,,,,,,,,,
Ticker,RESI,2020-02-13,,USD,11.26,11.11,11.35,11.06,11.26,134403,11.11,11.35,11.06,11.26,134403,0,,,,,,,,,,,
Ticker,XRF,2020-02-13,,USD,1.7151,1.72,1.78,1.69,1.7151,17339,1.72,1.78,1.69,1.7151,17339,0,,,,,,,,,,,
Ticker,JBK,2020-02-13,,USD,30.5,30.5,30.5,30.5,30.5,0,30.5,30.5,30.5,30.5,0,0.7931,,,,,,,,,,,
Ticker,IO,2020-02-13,,USD,3.99,4.27,4.29,3.8,3.99,293019,4.27,4.29,3.8,3.99,293019,0,,,,,,,,,,,
Ticker,MFC,2020-02-13,,USD,19.72,19.94,19.99,19.6,19.72,2395537,19.94,19.99,19.6,19.72,2395537,0,,,,,,,,,,,
Ticker,GTT,2020-02-13,,USD,13.42,13.86,13.92,13.4,13.42,336797,13.86,13.92,13.4,13.42,336797,0,,,,,,,,,,,
Ticker,TWO-P-A,2020-02-13,,USD,28.53,28.4948,28.673,28.46,28.53,7683,28.4948,28.673,28.46,28.53,7683,0,,,,,,,,,,,
Ticker,MTG,2020-02-13,,USD,13.81,13.8,13.91,13.75,13.81,2588148,13.8,13.91,13.75,13.81,2588148,0,,,,,,,,,,,
Ticker,MDP,2020-02-13,,USD,32.58,32,32.77,31.88,32.58,601767,32,32.77,31.88,32.58,601767,0,,,,,,,,,,,
Ticker,JMPD,2020-02-13,,USD,25.3686,25.38,25.38,25.23,25.3686,2533,25.38,25.38,25.23,25.3686,2533,0,,,,,,,,,,,
Ticker,CPAC,2020-02-13,,USD,9.1,9.2,9.2,9.1,9.1,4253,9.2,9.2,9.1,9.1,4253,0,,,,,,,,,,,
Ticker,AHT-P-H,2020-02-13,,USD,22.8546,22.609,22.89,22.609,22.8546,7151,22.609,22.89,22.609,22.8546,7151,0,,,,,,,,,,,
Ticker,RLGY,2020-02-13,,USD,12.73,12.32,12.92,12.32,12.73,3068288,12.32,12.92,12.32,12.73,3068288,0,,,,,,,,,,,
Ticker,UGI,2020-02-13,,USD,41.62,41.71,41.75,41.28,41.62,992924,41.71,41.75,41.28,41.62,992924,0,,,,,,,,,,,
Ticker,OMC,2020-02-13,,USD,79.53,78.53,80.02,78.53,79.53,2695387,78.53,80.02,78.53,79.53,2695387,0,,,,,,,,,,,
Ticker,CARS,2020-02-13,,USD,11.49,12.3,12.38,11.44,11.49,1199313,12.3,12.38,11.44,11.49,1199313,0,,,,,,,,,,,
Ticker,IRET-P-C,2020-02-13,,USD,27.051,27.051,27.051,27.051,27.051,51,27.051,27.051,27.051,27.051,51,0,,,,,,,,,,,
Ticker,DESP,2020-02-13,,USD,14.16,14.05,14.35,14.05,14.16,188582,14.05,14.35,14.05,14.16,188582,0,,,,,,,,,,,
Ticker,CPG,2020-02-13,,USD,3.2,3.19,3.26,3.1718,3.2,1547498,3.19,3.26,3.1718,3.2,1547498,0,,,,,,,,,,,
Ticker,CKX,2020-02-13,,USD,9.3,9.36,9.36,9.3,9.3,844,9.36,9.36,9.3,9.3,844,0,,,,,,,,,,,
Ticker,NEE-P-J,2020-02-13,,USD,25.36,25.47,25.52,25.36,25.36,21720,25.47,25.52,25.36,25.36,21720,0,,,,,,,,,,,
Ticker,EAF,2020-02-13,,USD,10.07,10,10.205,9.9066,10.07,3307218,10,10.205,9.9066,10.07,3307218,0,,,,,,,,,,,
Ticker,WAAS,2020-02-13,,USD,27.01,27,27.01,26.99,27.01,103001,27,27.01,26.99,27.01,103001,0,,,,,,,,,,,
Ticker,HPP,2020-02-13,,USD,38.19,37.84,38.195,37.84,38.19,497912,37.84,38.195,37.84,38.19,497912,0,,,,,,,,,,,
Ticker,CNI,2020-02-13,,USD,93.88,94.27,94.35,93.45,93.88,556688,94.27,94.35,93.45,93.88,556688,0,,,,,,,,,,,
Ticker,NEE,2020-02-13,,USD,275.47,270.26,275.87,270.26,275.47,1875119,270.26,275.87,270.26,275.47,1875119,0,,,,,,,,,,,
Ticker,CALX,2020-02-13,,USD,10.05,9.97,10.26,9.88,10.05,587713,9.97,10.26,9.88,10.05,587713,0,,,,,,,,,,,
Ticker,FDP,2020-02-13,,USD,34.24,34.29,34.48,33.87,34.24,92006,34.29,34.48,33.87,34.24,92006,0,,,,,,,,,,,
Ticker,TROX,2020-02-13,,USD,8.88,8.91,9.1,8.64,8.88,850353,8.91,9.1,8.64,8.88,850353,0,,,,,,,,,,,
Ticker,MKC,2020-02-13,,USD,167.08,164.86,167.56,164.27,167.08,458024,164.86,167.56,164.27,167.08,458024,0,,,,,,,,,,,
Ticker,MICR,2020-02-13,,USD,3.0688,3.11,3.11,2.91,3.0688,41416,3.11,3.11,2.91,3.0688,41416,0,,,,,,,,,,,
Ticker,FLY,2020-02-13,,USD,18.81,18.71,18.92,18.44,18.81,83818,18.71,18.92,18.44,18.81,83818,0,,,,,,,,,,,
Ticker,GCI,2020-02-13,,USD,6.38,6.41,6.48,6.3495,6.38,1039856,6.41,6.48,6.3495,6.38,1039856,0,,,,,,,,,,,
Ticker,PKI,2020-02-13,,USD,95.99,95.88,96.48,94.93,95.99,470248,95.88,96.48,94.93,95.99,470248,0,,,,,,,,,,,
Ticker,FSS,2020-02-13,,USD,33.57,32.96,34.03,32.94,33.57,253997,32.96,34.03,32.94,33.57,253997,0,,,,,,,,,,,
Ticker,AMX,2020-02-13,,USD,17.89,17.81,17.955,17.715,17.89,3028804,17.81,17.955,17.715,17.89,3028804,0,,,,,,,,,,,
Ticker,LAC,2020-02-13,,USD,5.67,5.7,5.88,5.27,5.67,1398175,5.7,5.88,5.27,5.67,1398175,0,,,,,,,,,,,
Ticker,EPR-P-G,2020-02-13,,USD,26.68,26.6,26.69,26.588,26.68,6216,26.6,26.69,26.588,26.68,6216,0,,,,,,,,,,,
Ticker,KRG,2020-02-13,,USD,17.83,17.58,17.855,17.58,17.83,240698,17.58,17.855,17.58,17.83,240698,0,,,,,,,,,,,
Ticker,MOD,2020-02-13,,USD,8.7,8.62,8.73,8.42,8.7,191898,8.62,8.73,8.42,8.7,191898,0,,,,,,,,,,,
Ticker,SF-P-A,2020-02-13,,USD,26.78,26.91,26.9877,26.76,26.78,9244,26.91,26.9877,26.76,26.78,9244,0,,,,,,,,,,,
Ticker,MHK,2020-02-13,,USD,132.64,132.1,133.75,131.8,132.64,688053,132.1,133.75,131.8,132.64,688053,0,,,,,,,,,,,
Ticker,ABBV,2020-02-13,,USD,95.35,96.85,97.36,95.23,95.35,10609743,96.85,97.36,95.23,95.35,10609743,0,,,,,,,,,,,
Ticker,AJX,2020-02-13,,USD,15.29,15.26,15.4,15.26,15.29,81807,15.26,15.4,15.26,15.29,81807,0,,,,,,,,,,,
Ticker,DS-P-C,2020-02-13,,USD,22.7132,22.77,22.77,22.7132,22.7132,300,22.77,22.77,22.7132,22.7132,300,0,,,,,,,,,,,
Ticker,GLP,2020-02-13,,USD,19.16,19.17,19.3141,19.1,19.16,78187,19.17,19.3141,19.1,19.16,78187,0,,,,,,,,,,,
Ticker,MRK,2020-02-13,,USD,81.97,82.93,82.93,81.45,81.97,18492849,82.93,82.93,81.45,81.97,18492849,0,,,,,,,,,,,
Ticker,MX,2020-02-13,,USD,14.82,14.59,14.86,14.52,14.82,609410,14.59,14.86,14.52,14.82,609410,0,,,,,,,,,,,
Ticker,STL,2020-02-13,,USD,20.31,20.15,20.35,20.116,20.31,660196,20.15,20.35,20.116,20.31,660196,0,,,,,,,,,,,
Ticker,PLYM,2020-02-13,,USD,20.74,19.6,20.75,19.58,20.74,215562,19.6,20.75,19.58,20.74,215562,0,,,,,,,,,,,
Ticker,NNVC,2020-02-13,,USD,7.69,8.1,8.48,7.305,7.69,3885983,8.1,8.48,7.305,7.69,3885983,0,,,,,,,,,,,
Ticker,FBM,2020-02-13,,USD,18.35,18.2,18.64,18.15,18.35,184678,18.2,18.64,18.15,18.35,184678,0,,,,,,,,,,,
Ticker,QTS-P-A,2020-02-13,,USD,28.1108,28.1108,28.1108,28.1108,28.1108,330,28.1108,28.1108,28.1108,28.1108,330,0,,,,,,,,,,,
Ticker,ETH,2020-02-13,,USD,14.66,14.6,14.76,14.45,14.66,252061,14.6,14.76,14.45,14.66,252061,0,,,,,,,,,,,
Ticker,YPF,2020-02-13,,USD,9.21,9.34,9.39,9,9.21,1615029,9.34,9.39,9,9.21,1615029,0,,,,,,,,,,,
Ticker,MATX,2020-02-13,,USD,36.3,36.47,36.64,36.1,36.3,128870,36.47,36.64,36.1,36.3,128870,0,,,,,,,,,,,
Ticker,BAC-P-A,2020-02-13,,USD,26.2,26.16,26.23,26.155,26.2,50376,26.16,26.23,26.155,26.2,50376,0,,,,,,,,,,,
Ticker,UE,2020-02-13,,USD,18.39,18.98,19,18.3,18.39,1304688,18.98,19,18.3,18.39,1304688,0,,,,,,,,,,,
Ticker,CUBE,2020-02-13,,USD,32.48,32.14,32.685,32.06,32.48,2203190,32.14,32.685,32.06,32.48,2203190,0,,,,,,,,,,,
Ticker,RNR-P-C,2020-02-13,,USD,26.35,26.305,26.3644,26.305,26.35,1302,26.305,26.3644,26.305,26.35,1302,0,,,,,,,,,,,
Ticker,LHC,2020-02-13,,USD,10.55,10.5,10.56,10.5,10.55,233906,10.5,10.56,10.5,10.55,233906,0,,,,,,,,,,,
Ticker,STZ-B,2020-02-13,,USD,204.15,202.875,204.15,201.07,204.15,2257,202.875,204.15,201.07,204.15,2257,0,,,,,,,,,,,
Ticker,KBR,2020-02-13,,USD,30.98,30.25,31.01,30.25,30.98,1457879,30.25,31.01,30.25,30.98,1457879,0,,,,,,,,,,,
Ticker,KL,2020-02-13,,USD,36.69,36.43,37.12,36.42,36.69,2106631,36.43,37.12,36.42,36.69,2106631,0,,,,,,,,,,,
Ticker,EIX,2020-02-13,,USD,77.37,77.67,77.95,76.6,77.37,1534798,77.67,77.95,76.6,77.37,1534798,0,,,,,,,,,,,
Ticker,MSM,2020-02-13,,USD,71.66,71.69,72.04,71.38,71.66,347431,71.69,72.04,71.38,71.66,347431,0,,,,,,,,,,,
Ticker,SWN,2020-02-13,,USD,1.59,1.58,1.65,1.56,1.59,12053041,1.58,1.65,1.56,1.59,12053041,0,,,,,,,,,,,
Ticker,LND,2020-02-13,,USD,4.43,4.41,4.43,4.41,4.43,217,4.41,4.43,4.41,4.43,217,0,,,,,,,,,,,
Ticker,VST,2020-02-13,,USD,23.07,22.93,23.09,22.86,23.07,1847176,22.93,23.09,22.86,23.07,1847176,0,,,,,,,,,,,
Ticker,SOGO,2020-02-13,,USD,4.38,4.43,4.46,4.3235,4.38,744787,4.43,4.46,4.3235,4.38,744787,0,,,,,,,,,,,
Ticker,GSS,2020-02-13,,USD,2.96,3.04,3.0599,2.94,2.96,270284,3.04,3.0599,2.94,2.96,270284,0,,,,,,,,,,,
Ticker,INGR,2020-02-13,,USD,97.35,97.44,98.03,97.1,97.35,407605,97.44,98.03,97.1,97.35,407605,0,,,,,,,,,,,
Ticker,ATKR,2020-02-13,,USD,43.22,42.4,43.4201,42.13,43.22,230766,42.4,43.4201,42.13,43.22,230766,0,,,,,,,,,,,
Ticker,WCN,2020-02-13,,USD,102.8,100.58,103.39,100,102.8,1365890,100.58,103.39,100,102.8,1365890,0,,,,,,,,,,,
Ticker,BOOT,2020-02-13,,USD,33.6,34.13,34.55,33.25,33.6,1121619,34.13,34.55,33.25,33.6,1121619,0,,,,,,,,,,,
Ticker,BEN,2020-02-13,,USD,24.21,24.49,24.64,24.01,24.21,4308648,24.49,24.64,24.01,24.21,4308648,0,,,,,,,,,,,
Ticker,SLF,2020-02-13,,USD,49.18,49.61,49.98,48.7,49.18,764545,49.61,49.98,48.7,49.18,764545,0,,,,,,,,,,,
Ticker,NVS,2020-02-13,,USD,97.77,97.89,98.27,97.73,97.77,1676078,97.89,98.27,97.73,97.77,1676078,0,,,,,,,,,,,
Ticker,BCO,2020-02-13,,USD,83.65,83.81,83.83,82.55,83.65,465278,83.81,83.83,82.55,83.65,465278,0,,,,,,,,,,,
Ticker,MCX,2020-02-13,,USD,25.04,25.03,25.04,25,25.04,6400,25.03,25.04,25,25.04,6400,0,,,,,,,,,,,
Ticker,PPL,2020-02-13,,USD,36.28,36.23,36.42,36.1049,36.28,3250140,36.23,36.42,36.1049,36.28,3250140,0,,,,,,,,,,,
Ticker,TECK,2020-02-13,,USD,14.01,13.91,14.13,13.75,14.01,4052372,13.91,14.13,13.75,14.01,4052372,0,,,,,,,,,,,
Ticker,SJW,2020-02-13,,USD,73.31,72.28,73.37,72.27,73.31,58536,72.28,73.37,72.27,73.31,58536,0,,,,,,,,,,,
Ticker,HCFT,2020-02-13,,USD,3.29,3.3,3.3,3.27,3.29,37986,3.3,3.3,3.27,3.29,37986,0,,,,,,,,,,,
Ticker,TEO,2020-02-13,,USD,11.37,11.68,11.69,11.3,11.37,136410,11.68,11.69,11.3,11.37,136410,0,,,,,,,,,,,
Ticker,MER-P-K,2020-02-13,,USD,26.8162,26.86,26.86,26.73,26.8162,20231,26.86,26.86,26.73,26.8162,20231,0,,,,,,,,,,,
Ticker,HRI,2020-02-13,,USD,43.85,43.12,44.12,43.12,43.85,95382,43.12,44.12,43.12,43.85,95382,0,,,,,,,,,,,
Ticker,SYY,2020-02-13,,USD,77.94,77.63,78.63,77.6,77.94,2382645,77.63,78.63,77.6,77.94,2382645,0,,,,,,,,,,,
Ticker,HMLP,2020-02-13,,USD,12.71,13.07,13.07,12.69,12.71,189626,13.07,13.07,12.69,12.71,189626,0,,,,,,,,,,,
Ticker,DHX,2020-02-13,,USD,2.85,2.84,2.9,2.8,2.85,67597,2.84,2.9,2.8,2.85,67597,0,,,,,,,,,,,
Ticker,SBR,2020-02-13,,USD,37.17,36.87,37.43,36.75,37.17,33767,36.6491668287782,37.2058127041272,36.5298855697749,36.9473699762866,33767,0,,,,,,,,,,,
Ticker,AFC,2020-02-13,,USD,26.9415,27.01,27.06,26.92,26.9415,9248,27.01,27.06,26.92,26.9415,9248,0,,,,,,,,,,,
Ticker,PRE-P-G,2020-02-13,,USD,26.6495,26.52,26.659,26.51,26.6495,8541,26.52,26.659,26.51,26.6495,8541,0,,,,,,,,,,,
Ticker,GRP-U,2020-02-13,,USD,55.36,54.94,55.44,54.94,55.36,5356,54.94,55.44,54.94,55.36,5356,0,,,,,,,,,,,
Ticker,GJH,2020-02-13,,USD,10.2128,10.2128,10.2128,10.2128,10.2128,1,10.2128,10.2128,10.2128,10.2128,1,0,,,,,,,,,,,
Ticker,DLR-P-I,2020-02-13,,USD,25.885,25.81,25.885,25.81,25.885,3556,25.81,25.885,25.81,25.885,3556,0,,,,,,,,,,,
Ticker,HNP,2020-02-13,,USD,17.92,17.88,18.07,17.88,17.92,16779,17.88,18.07,17.88,17.92,16779,0,,,,,,,,,,,
Ticker,USAC,2020-02-13,,USD,15.27,15.62,15.6794,15.21,15.27,238033,15.62,15.6794,15.21,15.27,238033,0,,,,,,,,,,,
Ticker,DLNG,2020-02-13,,USD,1.9,1.89,1.9032,1.87,1.9,22234,1.89,1.9032,1.87,1.9,22234,0,,,,,,,,,,,
Ticker,SBH,2020-02-13,,USD,13.5,13.6,13.84,13.31,13.5,2875897,13.6,13.84,13.31,13.5,2875897,0,,,,,,,,,,,
Ticker,QES,2020-02-13,,USD,2.33,2.26,2.4395,2.26,2.33,21604,2.26,2.4395,2.26,2.33,21604,0,,,,,,,,,,,
Ticker,MITT,2020-02-13,,USD,16.27,16.17,16.32,16.14,16.27,110662,16.17,16.32,16.14,16.27,110662,0,,,,,,,,,,,
Ticker,BDXA,2020-02-13,,USD,60.76,60.53,61.1275,60.2158,60.76,157496,60.53,61.1275,60.2158,60.76,157496,0,,,,,,,,,,,
Ticker,IVR,2020-02-13,,USD,17.85,17.71,17.87,17.71,17.85,1659628,17.71,17.87,17.71,17.85,1659628,0,,,,,,,,,,,
Ticker,OZM,2020-02-13,,USD,26.53,27.95,27.95,26,26.53,185189,27.95,27.95,26,26.53,185189,0,,,,,,,,,,,
Ticker,UIS,2020-02-13,,USD,17.67,16.95,18.13,16.89,17.67,1767804,16.95,18.13,16.89,17.67,1767804,0,,,,,,,,,,,
Ticker,HSY,2020-02-13,,USD,159.33,157.66,159.48,157.37,159.33,774114,157.66,159.48,157.37,159.33,774114,0,,,,,,,,,,,
Ticker,XAN-P-C,2020-02-13,,USD,26.68,26.6417,26.6801,26.6417,26.68,1410,26.6417,26.6801,26.6417,26.68,1410,0,,,,,,,,,,,
Ticker,I,2020-02-13,,USD,3.17,3.31,3.33,3.12,3.17,6442075,3.31,3.33,3.12,3.17,6442075,0,,,,,,,,,,,
Ticker,CLB,2020-02-13,,USD,33.32,33.68,33.96,32.54,33.32,740753,33.68,33.96,32.54,33.32,740753,0,,,,,,,,,,,
Ticker,EZT,2020-02-13,,USD,28.0069,28.0069,28.0069,28.0069,28.0069,582,28.0069,28.0069,28.0069,28.0069,582,0,,,,,,,,,,,
Ticker,PSA-P-C,2020-02-13,,USD,26.3316,26.4162,26.4162,26.2938,26.3316,9427,26.4162,26.4162,26.2938,26.3316,9427,0,,,,,,,,,,,
Ticker,EBS,2020-02-13,,USD,63,62.77,63.39,62.3,63,279271,62.77,63.39,62.3,63,279271,0,,,,,,,,,,,
Ticker,OBE,2020-02-13,,USD,0.6875,0.6607,0.7,0.6607,0.6875,34842,0.6607,0.7,0.6607,0.6875,34842,0,,,,,,,,,,,
Ticker,EQH,2020-02-13,,USD,27,26.92,27.06,26.77,27,1748706,26.92,27.06,26.77,27,1748706,0,,,,,,,,,,,
Ticker,SCS,2020-02-13,,USD,18.93,19.24,19.35,18.855,18.93,937656,19.24,19.35,18.855,18.93,937656,0,,,,,,,,,,,
Ticker,SNDR,2020-02-13,,USD,22.5,22.42,22.55,22.33,22.5,448048,22.42,22.55,22.33,22.5,448048,0,,,,,,,,,,,
Ticker,MITT-P-B,2020-02-13,,USD,26.3,26.08,26.3178,26.08,26.3,13300,26.08,26.3178,26.08,26.3,13300,0,,,,,,,,,,,
Ticker,TMK,2020-02-13,,USD,110.59,109.15,110.67,108.98,110.59,334420,109.15,110.67,108.98,110.59,334420,0,,,,,,,,,,,
Ticker,NS-P-A,2020-02-13,,USD,25.6,25.5813,25.65,25.47,25.6,33629,25.5813,25.65,25.47,25.6,33629,0,,,,,,,,,,,
Ticker,APTV,2020-02-13,,USD,90.52,90.4,91.1,89.74,90.52,724273,90.4,91.1,89.74,90.52,724273,0,,,,,,,,,,,
Ticker,TPB,2020-02-13,,USD,22.14,22.1,22.67,22.1,22.14,76842,22.1,22.67,22.1,22.14,76842,0,,,,,,,,,,,
Ticker,HUBB,2020-02-13,,USD,149.52,148.49,150.43,148.19,149.52,326874,148.49,150.43,148.19,149.52,326874,0,,,,,,,,,,,
Ticker,AKR,2020-02-13,,USD,25.21,25,25.52,25,25.21,698351,25,25.52,25,25.21,698351,0,,,,,,,,,,,
Ticker,AMRC,2020-02-13,,USD,22,21.7,22.24,21.57,22,210360,21.7,22.24,21.57,22,210360,0,,,,,,,,,,,
Ticker,ARI,2020-02-13,,USD,18.67,18.5,18.74,18.46,18.67,1425300,18.5,18.74,18.46,18.67,1425300,0,,,,,,,,,,,
Ticker,MUFG,2020-02-13,,USD,5.18,5.18,5.19,5.16,5.18,546587,5.18,5.19,5.16,5.18,546587,0,,,,,,,,,,,
Ticker,WFC-P-X,2020-02-13,,USD,26.3,26.28,26.33,26.18,26.3,178498,26.28,26.33,26.18,26.3,178498,0,,,,,,,,,,,
Ticker,WTS,2020-02-13,,USD,107.15,107.97,108.51,107,107.15,97041,107.97,108.51,107,107.15,97041,0,,,,,,,,,,,
Ticker,UHS,2020-02-13,,USD,141.5,139.81,141.93,139.81,141.5,452171,139.81,141.93,139.81,141.5,452171,0,,,,,,,,,,,
Ticker,DY,2020-02-13,,USD,43.75,44.25,45.14,43.45,43.75,369906,44.25,45.14,43.45,43.75,369906,0,,,,,,,,,,,
Ticker,TNC,2020-02-13,,USD,82.12,81.61,82.19,81.26,82.12,43445,81.61,82.19,81.26,82.12,43445,0,,,,,,,,,,,
Ticker,PER,2020-02-13,,USD,0.9552,0.99,0.99,0.9201,0.9552,493952,0.99,0.99,0.9201,0.9552,493952,0.08,,,,,,,,,,,
Ticker,EMAN,2020-02-13,,USD,0.45,0.4633,0.47455,0.4029,0.45,163626,0.4633,0.47455,0.4029,0.45,163626,0,,,,,,,,,,,
Ticker,KFY,2020-02-13,,USD,41.98,41.9,42.26,41.58,41.98,163038,41.9,42.26,41.58,41.98,163038,0,,,,,,,,,,,
Ticker,DOOR,2020-02-13,,USD,79.6,79.18,79.8,78.8,79.6,167769,79.18,79.8,78.8,79.6,167769,0,,,,,,,,,,,
Ticker,TS,2020-02-13,,USD,20.98,20.99,21.07,20.85,20.98,1271052,20.99,21.07,20.85,20.98,1271052,0,,,,,,,,,,,
Ticker,PEB,2020-02-13,,USD,25.18,25.43,25.5,25.05,25.18,621474,25.43,25.5,25.05,25.18,621474,0,,,,,,,,,,,
Ticker,DEA,2020-02-13,,USD,25.04,24.76,25.06,24.73,25.04,269621,24.76,25.06,24.73,25.04,269621,0,,,,,,,,,,,
Ticker,ELVT,2020-02-13,,USD,4.17,4.25,4.29,4.17,4.17,261583,4.25,4.29,4.17,4.17,261583,0,,,,,,,,,,,
Ticker,TX,2020-02-13,,USD,21.26,21.85,21.89,21.06,21.26,170187,21.85,21.89,21.06,21.26,170187,0,,,,,,,,,,,
Ticker,F,2020-02-13,,USD,8.25,8.21,8.36,8.21,8.25,67629392,8.21,8.36,8.21,8.25,67629392,0,,,,,,,,,,,
